"0","","森の南部、《巨人の寝床》に現れし
モルトロール《ヨトン》の討伐
どうかよろしくお願いいたします","森の南部、《巨人の寝床》に現れし
モルトロール《ヨトン》の討伐
どうかよろしくお願いいたします","ui\00_message\quest\q60060002.gmd","\quest\q60060002.arc","q60060002.arc","6","Christine","Quest Dialogue"
"0","","魔物が活発に動き始めれば
いずれリンウッドやテルにまで被害が
出るやもしれません――","魔物が活発に動き始めれば
いずれリンウッドやテルにまで被害が
出るやもしれません――","ui\00_message\quest\q60060002.gmd","\quest\q60060002.arc","q60060002.arc","7","Christine","Quest Dialogue"
"0","","やってくれるんだね
ではあらためて説明しておくよ","やってくれるんだね
ではあらためて説明しておくよ","ui\00_message\quest\q60070001.gmd","\quest\q60070001.arc","q60070001.arc","0","Rondejeel","Quest Dialogue"
"0","","退治してほしい魔物は、《神花のテラス》にいる
魔獣、コカトリスさ","退治してほしい魔物は、《神花のテラス》にいる
魔獣、コカトリスさ","ui\00_message\quest\q60070001.gmd","\quest\q60070001.arc","q60070001.arc","1","Rondejeel","Quest Dialogue"
"0","","石化の吐息を吐く、巨大な雄鶏――
かなり厄介な魔物だよ
リングディール一人じゃ手に余っていたんだ","石化の吐息を吐く、巨大な雄鶏――
かなり厄介な魔物だよ
リングディール一人じゃ手に余っていたんだ","ui\00_message\quest\q60070001.gmd","\quest\q60070001.arc","q60070001.arc","2","Rondejeel","Quest Dialogue"
"0","","そいつのせいで、あの遺跡を調べられず
やむなく封鎖していたんだけど
君たちなら倒せるんじゃないかと思ってね","そいつのせいで、あの遺跡を調べられず
やむなく封鎖していたんだけど
君たちなら倒せるんじゃないかと思ってね","ui\00_message\quest\q60070001.gmd","\quest\q60070001.arc","q60070001.arc","3","Rondejeel","Quest Dialogue"
"0","","どうかよろしく頼むよ","どうかよろしく頼むよ","ui\00_message\quest\q60070001.gmd","\quest\q60070001.arc","q60070001.arc","4","Rondejeel","Quest Dialogue"
"0","","《神花のテラス》のコカトリスを
倒してくれたんだね！
ここまで魔獣の断末魔が響いたよ","《神花のテラス》のコカトリスを
倒してくれたんだね！
ここまで魔獣の断末魔が響いたよ","ui\00_message\quest\q60070001.gmd","\quest\q60070001.arc","q60070001.arc","5","Rondejeel","Quest Dialogue"
"0","","お陰であの遺跡について調べられそうだ
感謝するよ","お陰であの遺跡について調べられそうだ
感謝するよ","ui\00_message\quest\q60070001.gmd","\quest\q60070001.arc","q60070001.arc","6","Rondejeel","Quest Dialogue"
"0","","実はね、遺跡のどこかにはエルフが滅んだ
もう一つの原因――""白い災厄""と呼ばれる何かがあるかもしれないんだ文献に度々登場する、エルテ・ディナンの災いさ","実はね、遺跡のどこかにはエルフが滅んだ
もう一つの原因――""白い災厄""と呼ばれる何かがあるかもしれないんだ文献に度々登場する、エルテ・ディナンの災いさ","ui\00_message\quest\q60070001.gmd","\quest\q60070001.arc","q60070001.arc","7","Rondejeel","Quest Dialogue"
"0","","エルフが滅んだ原因は錬金術師のせいだと
言われているけど、どうもそれだけじゃないらしい
僕はどうしてもその災いの正体を確かめたいんだ","エルフが滅んだ原因は錬金術師のせいだと
言われているけど、どうもそれだけじゃないらしい
僕はどうしてもその災いの正体を確かめたいんだ","ui\00_message\quest\q60070001.gmd","\quest\q60070001.arc","q60070001.arc","8","Rondejeel","Quest Dialogue"
"0","","何か分かったら君にも伝えるよ","何か分かったら君にも伝えるよ","ui\00_message\quest\q60070001.gmd","\quest\q60070001.arc","q60070001.arc","9","Rondejeel","Quest Dialogue"
"0","","やぁ、どうかな？
《神花のテラス》のコカトリスは倒せそうかな","やぁ、どうかな？
《神花のテラス》のコカトリスは倒せそうかな","ui\00_message\quest\q60070001.gmd","\quest\q60070001.arc","q60070001.arc","10","Rondejeel","Quest Dialogue"
"0","","僕がリングディールくらい戦えれば
良かったんだけど、どうも戦いは苦手でね","僕がリングディールくらい戦えれば
良かったんだけど、どうも戦いは苦手でね","ui\00_message\quest\q60070001.gmd","\quest\q60070001.arc","q60070001.arc","11","Rondejeel","Quest Dialogue"
"0","","悪いけどよろしく頼むよ","悪いけどよろしく頼むよ","ui\00_message\quest\q60070001.gmd","\quest\q60070001.arc","q60070001.arc","12","Rondejeel","Quest Dialogue"
"0","","エルテ・ディナンのアーマ区画――
《レ・カルバス・アーマ》の調査
引き受けてくれるのかい？
ありがとう！　","エルテ・ディナンのアーマ区画――
《レ・カルバス・アーマ》の調査
引き受けてくれるのかい？
ありがとう！　","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","0","Rondejeel","Quest Dialogue"
"0","","君が前にコカトリスを倒してくれた
《神花のテラス》で、気になる手記を
発見したんだ","君が前にコカトリスを倒してくれた
《神花のテラス》で、気になる手記を
発見したんだ","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","1","Rondejeel","Quest Dialogue"
"0","","都に降りた""白い災厄""に貫かれ、残っていたわずかな仲間も命を落としてしまった","都に降りた""白い災厄""に貫かれ、残っていたわずかな仲間も命を落としてしまった","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","2","Rondejeel","Quest Dialogue"
"0","","災厄をどうにかアーマの奥に閉じ込めることができたが、もはや都を立て直すことは叶わない――","災厄をどうにかアーマの奥に閉じ込めることができたが、もはや都を立て直すことは叶わない――","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","3","Rondejeel","Quest Dialogue"
"0","","この手記の通りだとすると――
今でもその""災厄""はアーマ区画にあることになる","この手記の通りだとすると――
今でもその""災厄""はアーマ区画にあることになる","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","4","Rondejeel","Quest Dialogue"
"0","","アーマの入り口は、その手記にあった
スペリングで開放しておいた
僕は馬鹿なことをしているのかもしれないけど、
どうか災厄の正体を突き止めてくれ","アーマの入り口は、その手記にあった
スペリングで開放しておいた
僕は馬鹿なことをしているのかもしれないけど、
どうか災厄の正体を突き止めてくれ","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","5","Rondejeel","Quest Dialogue"
"0","","――そして、できれば君の手で――","――そして、できれば君の手で――","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","6","Rondejeel","Quest Dialogue"
"0","","――ありがとう
""白い災厄""を退けてくれたのだな覚者よ――","――ありがとう
""白い災厄""を退けてくれたのだな覚者よ――","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","7","Rondejeel","Quest Dialogue"
"0","","これでようやく、無念のまま命を落とした
仲間達を弔うことができた――","これでようやく、無念のまま命を落とした
仲間達を弔うことができた――","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","8","Rondejeel","Quest Dialogue"
"0","","――――ん？","――――ん？","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","9","Rondejeel","Quest Dialogue"
"0","","なんだい、僕今何か変な事言ったかな？
ところで、""白い災厄""の正体は歳経たアングルスだったんだね","なんだい、僕今何か変な事言ったかな？
ところで、""白い災厄""の正体は歳経たアングルスだったんだね","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","10","Rondejeel","Quest Dialogue"
"0","","でも、不思議だよ
正体も分からない、見たこともない
""白い災厄""なんてものを、どうしてここまで僕は調べ消し去りたいと思ったのか","でも、不思議だよ
正体も分からない、見たこともない
""白い災厄""なんてものを、どうしてここまで僕は調べ消し去りたいと思ったのか","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","11","Rondejeel","Quest Dialogue"
"0","","なぜかは解らないけど、気分は晴れやかだ
君の力を借りる事ができて
本当に良かったよ","なぜかは解らないけど、気分は晴れやかだ
君の力を借りる事ができて
本当に良かったよ","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","12","Rondejeel","Quest Dialogue"
"0","","""白い災厄""が封じられているのはエルテ・ディナンの中にある区画《レ・カルバス・アーマ》だ","""白い災厄""が封じられているのはエルテ・ディナンの中にある区画《レ・カルバス・アーマ》だ","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","13","Rondejeel","Quest Dialogue"
"0","","どうかそこに向かい、災厄の正体を
突きとめてほしんだ","どうかそこに向かい、災厄の正体を
突きとめてほしんだ","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","14","Rondejeel","Quest Dialogue"
"0","","そして、できるなら君の手で
災厄そのものを――","そして、できるなら君の手で
災厄そのものを――","ui\00_message\quest\q60070002.gmd","\quest\q60070002.arc","q60070002.arc","15","Rondejeel","Quest Dialogue"
"0","","よ、よし！　受けてくれるんだな？
じゃあもうちょっと詳しく説明するぞ","よ、よし！　受けてくれるんだな？
じゃあもうちょっと詳しく説明するぞ","ui\00_message\quest\q60080001.gmd","\quest\q60080001.arc","q60080001.arc","0","Scherzo","Quest Dialogue"
"0","","《バートランド墓地》っていうところはな
もともと北部の民の墓だったんだが、
数年前の戦いで、オークと覚者が
籠城戦をした場所でもある","《バートランド墓地》っていうところはな
もともと北部の民の墓だったんだが、
数年前の戦いで、オークと覚者が
籠城戦をした場所でもある","ui\00_message\quest\q60080001.gmd","\quest\q60080001.arc","q60080001.arc","1","Scherzo","Quest Dialogue"
"0","","で、その時に彼らの数人は
内部から墓地を封鎖したんだよ
自分らともども、オークを閉じ込めるために","で、その時に彼らの数人は
内部から墓地を封鎖したんだよ
自分らともども、オークを閉じ込めるために","ui\00_message\quest\q60080001.gmd","\quest\q60080001.arc","q60080001.arc","2","Scherzo","Quest Dialogue"
"0","","それ以降、封鎖しっぱなしだったわけだが
さすがにそのままってのもな――
で、封鎖を解除することにしたんだ","それ以降、封鎖しっぱなしだったわけだが
さすがにそのままってのもな――
で、封鎖を解除することにしたんだ","ui\00_message\quest\q60080001.gmd","\quest\q60080001.arc","q60080001.arc","3","Scherzo","Quest Dialogue"
"0","","やぁ、何人か声を掛けたんだが
引き受けてくれる奴がいなかったんだよな","やぁ、何人か声を掛けたんだが
引き受けてくれる奴がいなかったんだよな","ui\00_message\quest\q60080001.gmd","\quest\q60080001.arc","q60080001.arc","4","Scherzo","Quest Dialogue"
"0","","――まぁそういうわけなんだ
じゃ、調査と討伐、頼んだからな！","――まぁそういうわけなんだ
じゃ、調査と討伐、頼んだからな！","ui\00_message\quest\q60080001.gmd","\quest\q60080001.arc","q60080001.arc","5","Scherzo","Quest Dialogue"
"0","","よぉ、お帰り
《バートランド墓地》の調査はどうだった？","よぉ、お帰り
《バートランド墓地》の調査はどうだった？","ui\00_message\quest\q60080001.gmd","\quest\q60080001.arc","q60080001.arc","6","Scherzo","Quest Dialogue"
"0","","――ほう、そうか
オークの生き残りとトロールがいたのか","――ほう、そうか
オークの生き残りとトロールがいたのか","ui\00_message\quest\q60080001.gmd","\quest\q60080001.arc","q60080001.arc","7","Scherzo","Quest Dialogue"
"0","","考えたくないが、奴らにとっては
あったってワケだよな
十分な食糧が――","考えたくないが、奴らにとっては
あったってワケだよな
十分な食糧が――","ui\00_message\quest\q60080001.gmd","\quest\q60080001.arc","q60080001.arc","8","Scherzo","Quest Dialogue"
"0","","ともあれ、ご苦労さん！
この調子なら、オーク軍を後退させて
バートランド平原北部への道を
再整備できるかもしれん","ともあれ、ご苦労さん！
この調子なら、オーク軍を後退させて
バートランド平原北部への道を
再整備できるかもしれん","ui\00_message\quest\q60080001.gmd","\quest\q60080001.arc","q60080001.arc","9","Scherzo","Quest Dialogue"
"0","","引き続き、この辺りのボードクエストや
ワールドクエストをクリアして
力を貸してくれ！","引き続き、この辺りのボードクエストや
ワールドクエストをクリアして
力を貸してくれ！","ui\00_message\quest\q60080001.gmd","\quest\q60080001.arc","q60080001.arc","10","Scherzo","Quest Dialogue"
"0","","例のほら、《バートランド墓地》の
調査任務よろしくな","例のほら、《バートランド墓地》の
調査任務よろしくな","ui\00_message\quest\q60080001.gmd","\quest\q60080001.arc","q60080001.arc","11","Scherzo","Quest Dialogue"
"0","","他に重要な任務があるなら
そっちを優先していいからな","他に重要な任務があるなら
そっちを優先していいからな","ui\00_message\quest\q60080001.gmd","\quest\q60080001.arc","q60080001.arc","12","Scherzo","Quest Dialogue"
"0","","ほんと、いつも危ない仕事ばかり
頼まれてもらって悪いな","ほんと、いつも危ない仕事ばかり
頼まれてもらって悪いな","ui\00_message\quest\q60080002.gmd","\quest\q60080002.arc","q60080002.arc","0","Scherzo","Quest Dialogue"
"0","","""でだ、奴らのアジト《戦鬼の影穴》は
オーク軍の出没が多い《バートランド大橋》近くの
""風の吹き込む縦穴""から続いているらしい""","""でだ、奴らのアジト《戦鬼の影穴》は
オーク軍の出没が多い《バートランド大橋》近くの
""風の吹き込む縦穴""から続いているらしい""","ui\00_message\quest\q60080002.gmd","\quest\q60080002.arc","q60080002.arc","1","Scherzo","Quest Dialogue"
"0","","それを手がかりに先発隊がその辺りを
調べにいったのが、３日前
さすがにもう帰っていないとおかしい――","それを手がかりに先発隊がその辺りを
調べにいったのが、３日前
さすがにもう帰っていないとおかしい――","ui\00_message\quest\q60080002.gmd","\quest\q60080002.arc","q60080002.arc","2","Scherzo","Quest Dialogue"
"0","","《戦鬼の影穴》について
お前も同じ手掛かりで追ってみてくれないか","《戦鬼の影穴》について
お前も同じ手掛かりで追ってみてくれないか","ui\00_message\quest\q60080002.gmd","\quest\q60080002.arc","q60080002.arc","3","Scherzo","Quest Dialogue"
"0","","真の目的は、そこにいるであろう
潜伏したオーク部隊の指揮官、
モゴックの腹心《戦鬼ゲソム》の討伐だ","真の目的は、そこにいるであろう
潜伏したオーク部隊の指揮官、
モゴックの腹心《戦鬼ゲソム》の討伐だ","ui\00_message\quest\q60080002.gmd","\quest\q60080002.arc","q60080002.arc","4","Scherzo","Quest Dialogue"
"0","","この任務、やはり並みの隊士には
荷が重かった――
できるとしたらお前くらいだと思ってるんだ
また頼りにさせてもらうぞ","この任務、やはり並みの隊士には
荷が重かった――
できるとしたらお前くらいだと思ってるんだ
また頼りにさせてもらうぞ","ui\00_message\quest\q60080002.gmd","\quest\q60080002.arc","q60080002.arc","5","Scherzo","Quest Dialogue"
"0","","おお、どうだった！？　
《戦鬼の影穴》は――","おお、どうだった！？　
《戦鬼の影穴》は――","ui\00_message\quest\q60080002.gmd","\quest\q60080002.arc","q60080002.arc","6","Scherzo","Quest Dialogue"
"0","","なるほど――
奴らのアジトはあの枯れ井戸から
続いていたのか
しかも《戦鬼ゲソム》を倒したのか！？","なるほど――
奴らのアジトはあの枯れ井戸から
続いていたのか
しかも《戦鬼ゲソム》を倒したのか！？","ui\00_message\quest\q60080002.gmd","\quest\q60080002.arc","q60080002.arc","7","Scherzo","Quest Dialogue"
"0","","大したもんだ！！
オーク指揮官を倒し、小部隊までみごと
蹴散らすなんてな","大したもんだ！！
オーク指揮官を倒し、小部隊までみごと
蹴散らすなんてな","ui\00_message\quest\q60080002.gmd","\quest\q60080002.arc","q60080002.arc","8","Scherzo","Quest Dialogue"
"0","","――だがこっちから一つ悪い報せがある
《戦鬼ゲソム》というのはオークの名というより
部隊の長に与えられる階級の渾名らしい","――だがこっちから一つ悪い報せがある
《戦鬼ゲソム》というのはオークの名というより
部隊の長に与えられる階級の渾名らしい","ui\00_message\quest\q60080002.gmd","\quest\q60080002.arc","q60080002.arc","9","Scherzo","Quest Dialogue"
"0","","つまり、第二第三のゲソムがたむろする
可能性も十分あるってことだ
引き続き監視していく必要があるな","つまり、第二第三のゲソムがたむろする
可能性も十分あるってことだ
引き続き監視していく必要があるな","ui\00_message\quest\q60080002.gmd","\quest\q60080002.arc","q60080002.arc","10","Scherzo","Quest Dialogue"
"0","","いやぁ、それにしてもやっぱすごいよお前は！
統率と副隊長が一目置くだけはあるよ
俺もライバルとして鼻が高いな、うん","いやぁ、それにしてもやっぱすごいよお前は！
統率と副隊長が一目置くだけはあるよ
俺もライバルとして鼻が高いな、うん","ui\00_message\quest\q60080002.gmd","\quest\q60080002.arc","q60080002.arc","11","Scherzo","Quest Dialogue"
"0","","いいか、今回の任務
《戦鬼の影穴》探査とそこにいるであろう
オーク指揮官《戦鬼ゲソム》の討伐は
現バートランドの最重要課題だ","いいか、今回の任務
《戦鬼の影穴》探査とそこにいるであろう
オーク指揮官《戦鬼ゲソム》の討伐は
現バートランドの最重要課題だ","ui\00_message\quest\q60080002.gmd","\quest\q60080002.arc","q60080002.arc","12","Scherzo","Quest Dialogue"
"0","","俺の預かり知らない重要任務も
お前は抱えてるだろうから判断は任せるが、
そこは覚えておいてくれよ","俺の預かり知らない重要任務も
お前は抱えてるだろうから判断は任せるが、
そこは覚えておいてくれよ","ui\00_message\quest\q60080002.gmd","\quest\q60080002.arc","q60080002.arc","13","Scherzo","Quest Dialogue"
"0","","まぁ～あんた、さすが！
ドラワン教会の《地下納骨堂》の様子、
見て来てくれるんだね","まぁ～あんた、さすが！
ドラワン教会の《地下納骨堂》の様子、
見て来てくれるんだね","ui\00_message\quest\q60090001.gmd","\quest\q60090001.arc","q60090001.arc","0","Sunny","Quest Dialogue"
"0","","で、何が気になるかなんだけどさ――
あそこ実は高位の騎士や術師の
お墓だったんだって","で、何が気になるかなんだけどさ――
あそこ実は高位の騎士や術師の
お墓だったんだって","ui\00_message\quest\q60090001.gmd","\quest\q60090001.arc","q60090001.arc","1","Sunny","Quest Dialogue"
"0","","でもある時人喰い鬼が現れて、
お祈り中の司祭様を食っちまったらしくてね
当時の人達、鬼が出ないように入り口を
閉じちまったそうなんだ","でもある時人喰い鬼が現れて、
お祈り中の司祭様を食っちまったらしくてね
当時の人達、鬼が出ないように入り口を
閉じちまったそうなんだ","ui\00_message\quest\q60090001.gmd","\quest\q60090001.arc","q60090001.arc","2","Sunny","Quest Dialogue"
"0","","資源不足で今わたしらはひーひー言ってるけどさ
裕福な人の墓なら
いい装備や道具が眠ってるかもしれないだろ？","資源不足で今わたしらはひーひー言ってるけどさ
裕福な人の墓なら
いい装備や道具が眠ってるかもしれないだろ？","ui\00_message\quest\q60090001.gmd","\quest\q60090001.arc","q60090001.arc","3","Sunny","Quest Dialogue"
"0","","大丈夫さ、何十年と前のことなんだ
鬼がいても寿命で死んでるよきっと
もしなんか出たら、ついでにやっつけちまってよ","大丈夫さ、何十年と前のことなんだ
鬼がいても寿命で死んでるよきっと
もしなんか出たら、ついでにやっつけちまってよ","ui\00_message\quest\q60090001.gmd","\quest\q60090001.arc","q60090001.arc","4","Sunny","Quest Dialogue"
"0","","入り口、開けとくからね","入り口、開けとくからね","ui\00_message\quest\q60090001.gmd","\quest\q60090001.arc","q60090001.arc","5","Sunny","Quest Dialogue"
"0","","ねぇどうだった？　《地下納骨堂》は
――って、ええ！？
まだいたのかい、鬼が！","ねぇどうだった？　《地下納骨堂》は
――って、ええ！？
まだいたのかい、鬼が！","ui\00_message\quest\q60090001.gmd","\quest\q60090001.arc","q60090001.arc","6","Sunny","Quest Dialogue"
"0","","なんておそろしい――
でも退治してくれてありがとうね
ところで、お墓からは何かいい装具とか
見つかったのかい？","なんておそろしい――
でも退治してくれてありがとうね
ところで、お墓からは何かいい装具とか
見つかったのかい？","ui\00_message\quest\q60090001.gmd","\quest\q60090001.arc","q60090001.arc","7","Sunny","Quest Dialogue"
"0","","――うーん、そうかい
鬼を倒したら出てきたってことは
そいつに食われちまった死体の装具
かもしれないね","――うーん、そうかい
鬼を倒したら出てきたってことは
そいつに食われちまった死体の装具
かもしれないね","ui\00_message\quest\q60090001.gmd","\quest\q60090001.arc","q60090001.arc","8","Sunny","Quest Dialogue"
"0","","さすがにそれはあんたに譲るよ
わたしらが使うにはちょっと、ねぇ","さすがにそれはあんたに譲るよ
わたしらが使うにはちょっと、ねぇ","ui\00_message\quest\q60090001.gmd","\quest\q60090001.arc","q60090001.arc","9","Sunny","Quest Dialogue"
"0","","でもありがとね
おかげで状況が分かってすっきりしたよ！","でもありがとね
おかげで状況が分かってすっきりしたよ！","ui\00_message\quest\q60090001.gmd","\quest\q60090001.arc","q60090001.arc","10","Sunny","Quest Dialogue"
"0","","あ、あんたあの件頼んだよ！
《地下納骨堂》にいい装具とかないか
見て来てね","あ、あんたあの件頼んだよ！
《地下納骨堂》にいい装具とかないか
見て来てね","ui\00_message\quest\q60090001.gmd","\quest\q60090001.arc","q60090001.arc","11","Sunny","Quest Dialogue"
"0","","ドラワンは慢性的に資源不足だからねぇ
使えるものが見つかるといいけど","ドラワンは慢性的に資源不足だからねぇ
使えるものが見つかるといいけど","ui\00_message\quest\q60090001.gmd","\quest\q60090001.arc","q60090001.arc","12","Sunny","Quest Dialogue"
"0","","あんた、やってくれるのかい！？
《ガルドノック哨戒地》のドラゴン退治！","あんた、やってくれるのかい！？
《ガルドノック哨戒地》のドラゴン退治！","ui\00_message\quest\q60090002.gmd","\quest\q60090002.arc","q60090002.arc","0","Sunny","Quest Dialogue"
"0","","きっと大変だけどあんたくらいしか
太刀打ちできない相手だよ","きっと大変だけどあんたくらいしか
太刀打ちできない相手だよ","ui\00_message\quest\q60090002.gmd","\quest\q60090002.arc","q60090002.arc","1","Sunny","Quest Dialogue"
"0","","どうかドラワンを助けると思って
やっつけておくれ！","どうかドラワンを助けると思って
やっつけておくれ！","ui\00_message\quest\q60090002.gmd","\quest\q60090002.arc","q60090002.arc","2","Sunny","Quest Dialogue"
"0","","ああ、良かった無事だったんだね！
聞いたよ、本当に――よくやってくれたねぇ","ああ、良かった無事だったんだね！
聞いたよ、本当に――よくやってくれたねぇ","ui\00_message\quest\q60090002.gmd","\quest\q60090002.arc","q60090002.arc","3","Sunny","Quest Dialogue"
"0","","あんな恐ろしいドラゴンをやっつけるなんて
並みの覚者にできることじゃないよ
あんたこそほんとに村の恩人、英雄だよ！","あんな恐ろしいドラゴンをやっつけるなんて
並みの覚者にできることじゃないよ
あんたこそほんとに村の恩人、英雄だよ！","ui\00_message\quest\q60090002.gmd","\quest\q60090002.arc","q60090002.arc","4","Sunny","Quest Dialogue"
"0","","うう――
ほんとに、わたし、あんたが来てくれて――
うぐっ――！","うう――
ほんとに、わたし、あんたが来てくれて――
うぐっ――！","ui\00_message\quest\q60090002.gmd","\quest\q60090002.arc","q60090002.arc","5","Sunny","Quest Dialogue"
"0","","やだ、みっともないとこ見せちまって
とにもかくにもありがたいよ
あんたが居てくれりゃ、何がきても平気だね","やだ、みっともないとこ見せちまって
とにもかくにもありがたいよ
あんたが居てくれりゃ、何がきても平気だね","ui\00_message\quest\q60090002.gmd","\quest\q60090002.arc","q60090002.arc","6","Sunny","Quest Dialogue"
"0","","あんた、ほんとにどうかお願いね
《ガルドノック哨戒地》に現れた
ドラゴンの件――","あんた、ほんとにどうかお願いね
《ガルドノック哨戒地》に現れた
ドラゴンの件――","ui\00_message\quest\q60090002.gmd","\quest\q60090002.arc","q60090002.arc","7","Sunny","Quest Dialogue"
"0","","あんなやつがドラワンへ来たら
それこそおしまいだよ――！","あんなやつがドラワンへ来たら
それこそおしまいだよ――！","ui\00_message\quest\q60090002.gmd","\quest\q60090002.arc","q60090002.arc","8","Sunny","Quest Dialogue"
"0","","では件の巨人兵破壊任務の詳細を
申し上げます","では件の巨人兵破壊任務の詳細を
申し上げます","ui\00_message\quest\q60100001.gmd","\quest\q60100001.arc","q60100001.arc","0","Dian","Quest Dialogue"
"0","","かの魔道兵器は、フロックヴァルト大橋へ
至る道中の《バンデッドホーント》
を徘徊しています","かの魔道兵器は、フロックヴァルト大橋へ
至る道中の《バンデッドホーント》
を徘徊しています","ui\00_message\quest\q60100001.gmd","\quest\q60100001.arc","q60100001.arc","1","Dian","Quest Dialogue"
"0","","蛮族が掘りあてたものか、
亡都から彷徨い出たものか――","蛮族が掘りあてたものか、
亡都から彷徨い出たものか――","ui\00_message\quest\q60100001.gmd","\quest\q60100001.arc","q60100001.arc","2","Dian","Quest Dialogue"
